Date,Close,Open,High,Low,Volume,Change,Stock,Sector,Sentiment,News_Count,Sentiment_Impact,Sentiment_Rolling,News_Exposure,Returns,Volatility
2023-09-11,217.43,216.5,218.75,215.05,8250000.0,1.13,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.011302325581395323,0.008677684147951377
2023-09-12,217.5,218.55,220.75,213.45,14550000.0,0.03,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.00032194269420049437,0.008131873833881306
2023-09-13,217.85,217.48,218.98,215.75,7450000.0,0.16,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0016091954022987576,0.007041724410772163
2023-09-14,218.23,219.2,221.63,217.65,14900000.0,0.17,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0017443194858848265,0.00638593011533794
2023-09-15,220.52,219.9,221.88,219.13,19840000.0,1.05,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.010493516015213311,0.005334670396243248
2023-09-18,218.05,220.52,220.52,217.6,6030000.0,-1.12,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.011200798113549792,0.007738629578471639
2023-09-20,215.05,217.13,218.43,214.52,9100000.0,-1.38,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.013758312313689514,0.010072231784786287
2023-09-21,214.48,214.95,215.63,211.52,8890000.0,-0.27,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.002650546384561858,0.009844698865213882
2023-09-22,209.25,212.2,213.38,208.3,19820000.0,-2.44,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.024384558000745904,0.013057884393711241
2023-09-25,207.05,209.25,209.88,206.0,9300000.0,-1.05,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.010513739545997547,0.007833756263011209
2023-09-26,206.45,208.4,208.4,205.85,6480000.0,-0.29,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0028978507606859383,0.008975284454051807
2023-09-27,207.82,206.13,208.27,205.15,7770000.0,0.67,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.006635989343666715,0.011575533666312643
2023-09-28,202.68,208.25,208.25,202.0,16880000.0,-2.48,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.024732941969011546,0.013642671602361425
2023-09-29,203.02,202.5,204.63,200.75,12780000.0,0.17,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.00167752121570941,0.012242621628814728
2023-10-03,202.73,203.23,204.05,201.8,5730000.0,-0.15,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0014284306964832405,0.01207197046111766
2023-10-04,202.45,201.35,202.73,200.32,6910000.0,-0.14,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.001381147338824995,0.012130188290174626
2023-10-05,203.4,203.98,205.2,202.5,8130000.000000001,0.47,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.004692516670782965,0.011735047837540742
2023-10-06,203.93,204.0,204.9,203.48,6370000.0,0.26,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.002605703048180974,0.0026441987328833846
2023-10-09,202.8,202.1,205.5,201.7,6030000.0,-0.55,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0055411170499680695,0.003976173430233601
2023-10-10,203.88,203.2,204.38,203.1,5130000.0,0.53,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.005325443786982076,0.004562896787227313
2023-10-11,210.57,204.5,211.98,204.5,19090000.0,3.29,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.03281341965862272,0.014545245082328826
2023-10-12,208.55,210.88,210.95,207.35,10230000.0,-0.96,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00959300945053898,0.016608893933268136
2023-10-13,205.52,205.95,207.2,204.52,10910000.0,-1.45,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.014528889954447344,0.01887148190105528
2023-10-16,205.1,205.5,205.95,204.07,5280000.0,-0.21,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.002043596730245345,0.018599054529019828
2023-10-17,205.7,205.85,206.93,205.52,5980000.0,0.29,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0029254022428084614,0.018535368461082728
2023-10-18,203.73,204.5,206.82,203.5,4880000.0,-0.96,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00957705396208075,0.006931371859819686
2023-10-19,197.65,195.98,198.38,195.05,25630000.0,-2.98,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.029843420213026994,0.01267812531761772
2023-10-20,195.93,197.52,198.02,195.5,8430000.0,-0.87,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00870225145459147,0.012494721206956012
2023-10-23,191.57,195.43,196.5,191.1,8840000.0,-2.22,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.022252845403970878,0.012766371115698515
2023-10-25,190.93,192.2,193.85,190.55,6680000.0,-0.34,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0033408153677506602,0.010927121350801483
2023-10-26,189.13,189.4,190.27,187.52,11000000.0,-0.94,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00942753888859793,0.010944983604195406
2023-10-27,191.18,189.52,192.18,189.52,6200000.0,1.08,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.010839105377253855,0.01196001685021652
2023-10-30,191.0,192.0,192.18,190.2,4690000.0,-0.09,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0009415210796108742,0.012117777466749781
2023-10-31,190.9,191.6,192.05,189.57,6150000.0,-0.05,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0005235602094240122,0.007354964717366547
2023-11-01,190.48,191.93,192.77,190.07,4240000.0,-0.22,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0022001047668936957,0.007268940309047678
2023-11-02,191.82,191.9,192.57,191.05,4740000.0,0.71,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0070348593028140005,0.00575757351262653
2023-11-03,191.77,193.0,193.35,191.32,5290000.0,-0.03,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00026066103638822113,0.003661455872423811
2023-11-06,192.32,193.0,193.23,191.5,4940000.0,0.29,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.00286801898107103,0.0036511650755086367
2023-11-07,191.65,192.45,193.5,191.43,5690000.0,-0.35,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00348377703826952,0.0042316132268006975
2023-11-08,191.1,192.3,192.93,190.75,7100000.0,-0.29,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0028698147665014995,0.004358676698493429
2023-11-09,190.43,191.5,192.0,189.85,9230000.0,-0.35,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0035060177917319857,0.0027585841590276787
2023-11-10,189.65,190.15,190.9,188.5,10710000.0,-0.41,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.004095993278369958,0.0028757820890220986
2023-11-12,191.22,191.7,191.7,190.72,2020000.0,0.83,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0082784075929343,0.005280335783823214
2023-11-13,190.82,191.3,191.45,190.0,3590000.0,-0.21,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00209183139838931,0.005160917468374931
2023-11-15,195.82,192.77,196.13,192.13,10790000.0,2.62,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.026202704119065112,0.012900359223754886
2023-11-16,198.55,195.82,199.75,194.65,13840000.0,1.39,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.013941374731896827,0.012388253039271133
2023-11-17,197.7,199.0,199.5,197.25,7890000.0,-0.43,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.004281037522034903,0.01243527883615297
2023-11-20,200.1,196.6,200.55,196.6,8610000.0,1.21,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.012139605462822445,0.012544481856648663
2023-11-21,200.32,201.3,201.3,200.02,5440000.0,0.11,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.001099450274862468,0.011891662407582052
2023-11-22,200.13,201.25,201.3,199.55,5320000.0,-0.1,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0009484824281149606,0.00815167387366158
2023-11-23,201.25,200.25,202.5,200.25,9680000.0,0.56,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.005596362364463037,0.006365942422204001
2023-11-24,198.0,201.25,201.75,197.77,6250000.0,-1.61,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.016149068322981353,0.010499834206370283
2023-11-28,198.43,198.5,199.38,196.55,8150000.0,0.21,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.002171717171717269,0.008446741912968922
2023-11-29,203.13,199.0,204.27,199.0,15540000.0,2.37,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.02368593458650392,0.014296236768230877
2023-11-30,206.52,203.48,207.25,202.02,19830000.0,1.67,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.016688819967508595,0.01526145499648745
2023-12-01,203.82,206.88,206.88,203.25,9830000.0,-1.31,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.013073794305636377,0.017610148764206024
2023-12-04,203.73,206.35,206.5,203.38,10660000.0,-0.05,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0004415660877244987,0.014550039155749943
2023-12-05,202.18,203.7,204.5,201.05,11170000.0,-0.76,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.007608108771413047,0.015767214469826655
2023-12-06,209.38,203.38,210.2,202.98,22080000.0,3.56,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.035611831041646,0.019882896454796958
2023-12-07,209.13,210.0,210.75,208.32,11250000.0,-0.12,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0011940013372815361,0.01912643812981404
2023-12-08,211.3,209.4,212.25,207.5,15480000.0,1.04,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.01037632094869223,0.017068561635181355
2023-12-11,210.3,210.0,211.1,208.63,10080000.0,-0.47,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.004732607666824373,0.017655962177838522
2023-12-12,211.1,210.35,213.95,210.07,11900000.0,0.38,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0038040893961006628,0.016041556317605652
2023-12-13,209.82,211.77,212.15,207.5,9700000.0,-0.6,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.006063477025106567,0.006741079227353363
2023-12-14,217.2,211.75,218.0,211.63,24680000.0,3.51,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.03517300543322843,0.016741484526732634
2023-12-15,223.27,218.02,224.75,216.75,41570000.0,2.8,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.027946593001841658,0.019116257674299815
2023-12-18,222.63,223.0,226.75,221.0,20180000.0,-0.29,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.002866484525462565,0.018741341316304377
2023-12-19,219.35,222.8,223.68,217.5,16059999.999999998,-1.47,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.014732965009208066,0.022185746131541624
2023-12-20,215.98,221.0,224.75,214.68,26450000.0,-1.54,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.015363574196489704,0.023966565125348654
2023-12-21,217.0,214.45,218.25,213.6,10660000.0,0.47,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.004722659505509874,0.01778071087230127
2023-12-22,231.32,217.65,233.15,217.0,46080000.0,6.6,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.06599078341013831,0.03373938567074158
2023-12-26,235.05,227.0,237.9,224.18,54630000.0,1.61,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.016124848694449412,0.0333401864503515
2023-12-27,235.48,234.25,237.7,232.05,25260000.0,0.18,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.001829398000425364,0.030829309086954408
2023-12-28,234.73,236.27,238.7,233.82,16840000.0,-0.32,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0031849838627484583,0.02823619120988817
2023-12-29,235.65,235.48,237.68,233.05,15960000.0,0.39,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.003919396753716997,0.028326335438261813
2024-01-01,238.57,236.5,241.75,234.15,20350000.0,1.24,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.012391258221939205,0.007893260696900484
2024-01-02,234.6,239.0,239.0,232.15,14280000.0,-1.67,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.01664081820849228,0.010709157893264468
2024-01-03,227.95,231.95,231.95,227.5,19530000.0,-2.83,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.028346121057118534,0.016251464560271246
2024-01-04,226.2,228.5,229.93,225.7,15170000.0,-0.77,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.007677122175915763,0.01615509620397006
2024-01-05,228.3,227.52,231.5,226.75,16890000.0,0.93,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.009283819628647327,0.017226627506254442
2024-01-08,225.18,228.75,230.0,224.52,10080000.0,-1.37,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.013666228646517786,0.013797216825124862
2024-01-09,225.38,229.0,231.25,224.98,14470000.0,0.09,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0008881783462117987,0.014351468637546992
2024-01-10,226.8,225.73,228.0,224.5,8870000.0,0.63,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.006300470316798368,0.00958687911786093
2024-01-11,224.1,227.48,228.45,223.35,8640000.0,-1.19,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.011904761904761973,0.010471468782494194
2024-01-12,232.73,227.5,234.5,227.5,36090000.0,3.85,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.03850959393128073,0.021041277992359844
2024-01-15,247.3,255.98,264.5,244.57,127840000.0,6.26,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.06260473510076059,0.030520593962417013
2024-01-16,242.5,247.5,247.5,240.25,25910000.0,-1.94,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.01940962393853629,0.034649097673326905
2024-01-17,241.2,237.57,245.75,236.0,28670000.0,-0.54,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.005360824742268067,0.03577379272567615
2024-01-18,241.32,241.2,244.5,234.2,26140000.0,0.05,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0004975124378110429,0.03401154662248866
2024-01-19,242.52,244.0,246.68,241.8,15500000.0,0.5,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.004972650422675251,0.03152278741539422
2024-01-20,238.97,243.2,244.45,234.53,12090000.0,-1.47,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.014637968002639057,0.010177865775060815
2024-01-23,234.95,239.02,243.0,233.52,19970000.0,-1.68,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.016822195254634464,0.009412687260031416
2024-01-24,239.02,235.5,239.5,234.02,11710000.0,1.73,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.017322834645669305,0.014206405060860506
2024-01-25,235.0,239.02,239.68,234.27,12850000.0,-1.68,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.016818676261400767,0.015571650059532687
2024-01-29,236.5,235.0,238.5,235.0,10050000.0,0.64,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.006382978723404209,0.015812815422403256
2024-01-30,236.25,237.2,241.45,235.75,11830000.0,-0.11,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0010570824524313016,0.01486295002880786
2024-01-31,239.07,236.25,239.95,234.5,10580000.0,1.2,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.011936507936507912,0.013267991412556418
2024-02-01,235.68,238.77,238.85,235.3,7830000.0,-1.42,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0141799472957711,0.012555298627522497
2024-02-02,241.57,237.5,243.25,237.5,16300000.0,2.5,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.02499151391717569,0.014597578292100346
2024-02-05,241.18,241.5,244.75,239.57,11570000.0,-0.17,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0016144388789998132,0.014926797489880959
2024-02-06,249.82,242.35,250.9,241.55,29020000.0,3.59,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.035823865992204995,0.020032793633814296
2024-02-07,247.6,250.48,250.85,246.27,9100000.0,-0.89,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.008886398206708779,0.02196263153062445
2024-02-08,244.43,247.95,250.05,242.55,11300000.0,-1.28,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.012802907915993478,0.021633247149342175
2024-02-09,245.23,245.45,247.38,241.38,7890000.0,0.33,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0032729206725852222,0.01929809762936312
2024-02-12,250.73,245.5,255.4,245.5,48870000.0,2.24,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.02242792480528477,0.020752010841022808
2024-02-13,255.8,251.55,256.5,245.85,22370000.0,2.02,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.020220954811949188,0.01618680484058829
2024-02-14,257.25,251.98,258.5,248.52,22590000.0,0.57,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.005668491008600451,0.014298294074787088
2024-02-15,259.25,258.48,261.42,256.52,14570000.0,0.78,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.007774538386783325,0.008808369188433179
2024-02-16,271.5,261.25,272.5,260.48,34940000.0,4.73,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.047251687560269984,0.01659228923920664
2024-02-19,267.98,272.95,272.95,265.67,18600000.0,-1.3,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.012965009208103062,0.02224194901280916
2024-02-20,265.98,267.9,269.08,263.13,10370000.0,-0.75,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0074632435256362095,0.023583951398343586
2024-02-21,260.7,267.95,268.15,259.75,13120000.0,-1.98,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.01985111662531025,0.02677466044386151
2024-02-22,265.52,261.4,266.5,260.73,14600000.0,1.85,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.018488684311469106,0.02767110042098578
2024-02-23,268.08,267.5,270.63,266.65,19860000.0,0.96,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.009641458270563508,0.01599317605931607
2024-02-26,266.45,268.13,268.25,263.02,8820000.0,-0.61,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.006080274544912001,0.01513260357179987
2024-02-27,265.73,267.0,268.7,263.77,10400000.0,-0.27,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.002702195533871188,0.014773937393868827
2024-02-28,258.85,265.0,265.48,257.5,12790000.0,-2.59,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.025890941933541578,0.016888152382924425
2024-02-29,259.3,258.65,262.13,256.6,14460000.0,0.17,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0017384585667374886,0.01324834938519051
2024-03-01,259.55,261.2,262.6,258.77,9420000.0,0.1,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0009641342074817594,0.011337301374864057
2024-03-02,261.43,261.73,262.4,261.0,680270.0,0.72,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.00724330572144094,0.012889104908680876
2024-03-04,260.25,261.48,263.2,259.27,5660000.0,-0.45,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00451363653750525,0.012878465965170572
2024-03-05,256.65,258.88,260.25,255.32,10520000.0,-1.38,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.013832853025936731,0.007969065539710576
2024-03-06,256.58,256.85,257.42,250.0,11090000.0,-0.03,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00027274498344043163,0.007802388521581764
2024-03-07,257.75,256.88,260.2,255.25,9710000.0,0.46,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.004559981292384441,0.008303050741479615
2024-03-11,257.27,258.7,259.48,256.15,11130000.0,-0.18,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.001862269641125236,0.006807305391927208
2024-03-12,255.43,256.38,261.25,253.88,11650000.0,-0.72,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00715201927935627,0.007034576223629389
2024-03-13,252.2,256.9,259.35,248.4,13580000.0,-1.26,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.012645343146850507,0.006614981549970827
2024-03-14,258.98,250.57,259.45,247.57,12830000.0,2.69,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.026883425852498144,0.015320669822907407
2024-03-15,258.5,257.38,259.13,253.2,13650000.0,-0.18,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0018534249749015963,0.015316706759377609
2024-03-18,255.1,259.0,259.27,254.5,6390000.0,-1.32,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.013152804642166394,0.01656547853395223
2024-03-19,247.43,254.5,254.5,246.57,9620000.0,-3.01,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.030066640533124245,0.021052914243395202
2024-03-20,246.75,248.02,250.63,244.6,8390000.0,-0.27,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.002748252030877474,0.02075468848431112
2024-03-21,250.23,249.82,252.65,249.23,11640000.0,1.41,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.014103343465045493,0.01627508673441099
2024-03-22,243.55,244.63,245.38,239.77,28650000.0,-2.67,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.02669544019502046,0.018098708262322034
2024-03-26,239.93,243.0,245.48,239.52,18270000.0,-1.49,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.014863477725313046,0.018148854767026677
2024-03-27,236.15,239.85,240.48,235.63,14320000.0,-1.57,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.01575459509023469,0.015538650577780864
2024-03-28,240.05,238.35,241.52,237.65,15460000.0,1.65,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.016514926953207665,0.019435127202467418
2024-04-01,242.48,241.85,243.2,240.77,6040000.0,1.01,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.010122891064361594,0.01849860026369601
2024-04-02,240.6,240.98,241.35,239.8,6930000.0,-0.77,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.007753216760145176,0.014806446834804587
2024-04-03,241.6,240.0,243.85,237.98,13790000.0,0.42,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.004156275976724855,0.013135752936702149
2024-04-04,243.7,242.9,245.98,239.8,16000000.0,0.87,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.008692052980132425,0.00903823474064146
2024-04-05,242.52,243.25,243.57,241.27,6410000.0,-0.48,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.004842018875666709,0.008020670873342345
2024-04-08,239.95,245.0,245.8,239.1,26640000.0,-1.06,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.010597064159657,0.008174383068282842
2024-04-09,237.9,241.98,242.63,237.6,15800000.0,-0.85,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.008543446551364742,0.008318138686678795
2024-04-10,238.65,238.75,239.73,236.55,10770000.0,0.32,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0031525851197982124,0.008135697428161394
2024-04-12,235.38,237.5,240.0,235.0,13170000.0,-1.37,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.013702074167190492,0.006479331790472105
2024-04-15,229.68,233.23,234.18,229.1,12180000.0,-2.42,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.024216161101198064,0.009851668639821638
2024-04-16,224.18,226.52,229.25,222.4,21440000.0,-2.39,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.023946360153256685,0.011465899835584232
2024-04-18,222.18,226.25,227.73,221.43,21990000.0,-0.89,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.008921402444464266,0.011426635223491365
2024-04-19,226.38,220.0,226.95,218.5,20470000.0,1.89,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.018903591682419618,0.017650622123183853
2024-04-22,231.0,226.38,233.07,225.0,18880000.0,2.04,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.020408163265306145,0.022080030313496004
2024-04-23,231.05,233.4,233.4,230.1,10320000.0,0.02,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0002164502164503368,0.01882838976243455
2024-04-24,229.95,231.95,232.32,229.3,5920000.0,-0.48,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.004760874269638671,0.01362479998892991
2024-04-25,230.5,229.45,231.27,227.9,11810000.0,0.24,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.002391824309632584,0.011468565094391444
2024-04-26,232.3,230.95,237.9,230.8,21480000.0,0.78,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.007809110629067195,0.00961815324007682
2024-04-29,231.48,233.82,234.0,230.8,7250000.0,-0.36,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.003529918209212335,0.005024232531795793
2024-04-30,231.2,231.5,233.38,230.75,8900000.0,-0.12,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0012096077414895934,0.005079229268061822
2024-05-02,228.7,231.2,231.5,227.73,14940000.0,-1.08,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.010813148788927363,0.006924999435907411
2024-05-03,228.68,230.2,231.0,226.6,9730000.0,-0.01,WIPR,Bank,0,0.0,0.0,0.0,0.0,-8.745080891991996e-05,0.006700234281550232
2024-05-06,229.32,229.4,231.3,228.0,6920000.0,0.28,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0027986706314500065,0.005140702098284487
2024-05-07,231.95,230.9,232.68,227.0,9280000.0,1.14,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.011468690040118634,0.008012922870333273
2024-05-08,231.6,232.5,233.2,230.65,8210000.000000001,-0.15,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0015089458935114708,0.008029350303354279
2024-05-09,227.95,230.88,232.2,227.02,9230000.0,-1.58,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.015759930915371312,0.009850317926233084
2024-05-10,225.93,228.02,228.75,225.15,6650000.0,-0.89,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00886159245448559,0.01049281778698779
2024-05-13,225.98,225.93,226.63,222.5,7110000.0,0.02,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.00022130748461912653,0.010235410890976064
2024-05-14,228.18,226.35,229.95,226.1,4910000.0,0.97,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.00973537481193043,0.009639610777387864
2024-05-15,229.15,228.18,229.88,227.32,4790000.0,0.43,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.004251029888684421,0.010223887536730883
2024-05-16,232.23,231.0,233.75,228.05,14620000.0,1.34,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.01344097752563811,0.008681797738025328
2024-05-17,230.5,232.2,232.2,230.02,6880000.0,-0.74,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.007449511260388397,0.008176972051047877
2024-05-18,231.28,230.35,231.57,229.57,879610.0,0.34,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.003383947939262555,0.007926223247093621
2024-05-21,230.45,231.5,232.4,229.85,8470000.0,-0.36,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.0035887236250432553,0.008037493770620872
2024-05-22,230.65,231.45,231.73,229.43,7770000.0,0.09,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.0008678672163160428,0.007943262890487978
2024-05-23,232.9,231.25,234.0,230.88,13170000.0,0.98,WIPR,Bank,0,0.0,0.0,0.0,0.0,0.009755040104053814,0.0065950117225609985
2024-05-24,231.82,233.5,235.25,231.0,8210000.000000001,-0.46,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.00463718334048957,0.005810844141494027
2024-05-27,226.23,231.0,231.07,225.8,40980000.0,-2.42,WIPR,Bank,0,0.0,0.0,0.0,0.0,-0.024113536364420707,0.012424144399859536
